,Date,HomeTeam,HomeValue,AwayTeam,AwayValue,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,VCH,VCD,VCA,WHH,WHD,WHA,HTR,FTR
279,2010-03-25,Getafe,73500000.0,Real Madrid,489400000.0,9.0,4.75,1.36,7.25,4.75,1.37,7.0,4.5,1.4,8.5,4.75,1.33,7.5,5.0,1.36,A,A
280,2010-03-27,Malaga,60800000.0,Tenerife,21600000.0,1.91,3.4,4.0,1.88,3.6,3.7,1.85,3.4,4.0,1.91,3.25,4.0,1.91,3.25,3.75,D,D
281,2010-03-27,Mallorca,51100000.0,Barcelona,425500000.0,7.5,4.2,1.44,6.25,4.25,1.45,6.2,4.0,1.5,7.0,4.0,1.44,7.0,4.2,1.4,D,A
282,2010-03-27,Zaragoza,87500000.0,Valencia,213800000.0,2.9,3.3,2.38,3.0,3.2,2.3,3.1,3.3,2.2,3.0,3.0,2.38,3.0,3.25,2.2,H,H
283,2010-03-28,Espanol,73700000.0,Sp Gijon,42700000.0,1.91,3.4,4.0,2.0,3.3,3.6,1.9,3.3,3.9,1.91,3.25,4.0,1.95,3.25,3.6,D,D
284,2010-03-28,La Coruna,62500000.0,Getafe,73500000.0,2.1,3.3,3.5,2.0,3.3,3.6,2.0,3.3,3.6,2.1,3.2,3.4,2.05,3.25,3.3,A,A
285,2010-03-28,Osasuna,54800000.0,Almeria,64400000.0,2.2,3.3,3.3,2.15,3.2,3.3,2.1,3.25,3.4,2.2,3.0,3.4,2.2,3.25,3.0,H,H
286,2010-03-28,Real Madrid,489400000.0,Ath Madrid,214000000.0,1.3,5.25,10.0,1.3,5.3,8.0,1.3,4.8,9.5,1.3,4.75,10.0,1.29,4.8,9.5,A,H
287,2010-03-28,Villarreal,166700000.0,Sevilla,213800000.0,2.25,3.3,3.2,2.15,3.3,3.2,2.3,3.3,2.9,2.2,3.2,3.25,2.2,3.25,3.0,H,H
288,2010-03-28,Xerez,32500000.0,Valladolid,49900000.0,2.5,3.25,2.8,2.6,3.2,2.6,2.4,3.1,2.95,2.5,3.2,2.75,2.5,3.2,2.6,H,H
289,2010-03-29,Ath Bilbao,76350000.0,Santander,78700000.0,1.91,3.4,4.0,1.88,3.35,4.0,1.85,3.4,4.0,1.91,3.25,4.0,1.83,3.3,4.0,H,H
290,2010-03-04,Barcelona,425500000.0,Ath Bilbao,76350000.0,1.17,7.0,15.0,1.2,6.25,11.5,1.17,6.5,13.0,1.14,7.0,17.0,1.17,6.0,15.0,H,H
291,2010-03-04,Sevilla,213800000.0,Tenerife,21600000.0,1.4,4.5,8.0,1.42,4.25,7.0,1.4,4.3,7.5,1.4,4.33,8.0,1.36,4.33,7.5,H,H
292,2010-03-04,Zaragoza,87500000.0,Malaga,60800000.0,1.85,3.4,4.2,1.9,3.4,3.8,1.85,3.4,4.0,1.83,3.5,4.0,1.8,3.4,4.0,H,H
293,2010-04-04,Almeria,64400000.0,Mallorca,51100000.0,2.4,3.3,2.88,2.45,3.25,2.75,2.45,3.1,2.9,2.38,3.2,2.88,2.4,3.2,2.75,H,D
294,2010-04-04,Ath Madrid,214000000.0,La Coruna,62500000.0,1.83,3.5,4.33,1.8,3.45,4.25,1.8,3.4,4.3,1.8,3.5,4.33,1.75,3.5,4.2,H,H
295,2010-04-04,Getafe,73500000.0,Espanol,73700000.0,1.8,3.5,4.5,1.8,3.5,4.2,1.85,3.4,4.0,1.83,3.4,4.33,1.75,3.4,4.33,H,D
296,2010-04-04,Santander,78700000.0,Real Madrid,489400000.0,9.5,5.25,1.3,9.0,5.0,1.3,9.0,4.6,1.33,10.0,4.75,1.3,9.0,4.8,1.29,A,A
297,2010-04-04,Sp Gijon,42700000.0,Xerez,32500000.0,1.73,3.5,5.0,1.75,3.5,4.5,1.8,3.4,4.3,1.73,3.4,5.0,1.7,3.5,4.5,H,D
298,2010-04-04,Valencia,213800000.0,Osasuna,54800000.0,1.62,3.75,5.5,1.55,3.65,6.25,1.55,3.7,6.0,1.57,3.6,6.0,1.5,3.8,6.0,D,H
299,2010-04-04,Valladolid,49900000.0,Villarreal,166700000.0,2.88,3.3,2.4,2.95,3.25,2.3,2.85,3.2,2.4,3.0,3.25,2.3,2.88,3.2,2.3,A,A
300,2010-10-04,Malaga,60800000.0,Sevilla,213800000.0,3.25,3.25,2.25,3.25,3.5,2.2,3.1,3.3,2.2,3.4,3.25,2.1,3.0,3.25,2.2,H,A
301,2010-10-04,Real Madrid,489400000.0,Barcelona,425500000.0,2.5,3.4,2.7,2.45,3.7,2.7,2.4,3.5,2.65,2.62,3.4,2.62,2.5,3.4,2.7,A,A
302,2010-10-04,Tenerife,21600000.0,Valladolid,49900000.0,2.0,3.4,3.75,1.95,3.4,3.65,2.0,3.3,3.6,1.95,3.25,3.75,1.95,3.25,3.6,D,D
303,2010-10-04,Villarreal,166700000.0,Sp Gijon,42700000.0,1.5,4.0,7.0,1.5,3.85,6.5,1.45,4.0,7.0,1.5,3.75,7.0,1.5,3.75,6.2,H,H
304,2010-10-04,Xerez,32500000.0,Getafe,73500000.0,2.8,3.25,2.5,2.7,3.3,2.45,2.8,3.3,2.4,2.75,3.2,2.5,2.7,3.25,2.4,D,A
305,2010-11-04,Ath Bilbao,76350000.0,Almeria,64400000.0,1.8,3.5,4.5,1.75,3.55,4.4,1.75,3.5,4.6,1.73,3.4,4.75,1.75,3.4,4.33,H,H
306,2010-11-04,Espanol,73700000.0,Ath Madrid,214000000.0,2.5,3.25,2.8,2.5,3.3,2.85,2.6,3.2,2.6,2.5,3.0,2.88,2.5,3.2,2.6,D,H
307,2010-11-04,La Coruna,62500000.0,Santander,78700000.0,2.0,3.4,3.8,2.05,3.35,3.4,2.0,3.3,3.6,2.0,3.2,3.75,2.0,3.25,3.5,H,D
308,2010-11-04,Mallorca,51100000.0,Valencia,213800000.0,2.38,3.25,3.0,2.5,3.3,2.85,2.45,3.3,2.75,2.3,3.2,3.0,2.3,3.3,2.8,H,H
309,2010-11-04,Osasuna,54800000.0,Zaragoza,87500000.0,2.25,3.25,3.2,2.25,3.15,3.15,2.1,3.25,3.4,2.1,3.2,3.4,2.2,3.25,3.0,H,H
310,2010-04-13,Getafe,73500000.0,Villarreal,166700000.0,2.5,3.3,2.75,2.45,3.25,2.75,2.3,3.3,2.9,2.5,3.25,2.75,2.25,3.25,2.7,D,H
311,2010-04-13,Sp Gijon,42700000.0,Tenerife,21600000.0,1.91,3.4,4.0,1.85,3.35,4.1,1.9,3.4,3.7,1.91,3.25,4.0,1.91,3.3,4.2,D,A
312,2010-04-13,Valladolid,49900000.0,Sevilla,213800000.0,4.0,3.5,1.91,4.15,3.5,1.8,3.6,3.3,2.0,4.0,3.4,1.83,3.25,3.3,1.95,H,H
313,2010-04-14,Ath Madrid,214000000.0,Xerez,32500000.0,1.36,4.5,9.0,1.35,4.6,8.0,1.45,4.0,7.0,1.33,4.5,9.0,1.36,4.0,7.0,D,A
314,2010-04-14,Barcelona,425500000.0,La Coruna,62500000.0,1.13,8.5,17.0,1.12,8.5,14.5,1.15,6.5,15.0,1.11,8.5,19.0,1.12,6.0,15.0,H,H
315,2010-04-14,Osasuna,54800000.0,Malaga,60800000.0,1.91,3.4,4.0,1.95,3.35,3.7,2.0,3.3,3.6,1.91,3.25,4.0,1.83,3.3,3.6,D,D
316,2010-04-14,Santander,78700000.0,Espanol,73700000.0,2.1,3.3,3.5,2.15,3.25,3.25,2.1,3.25,3.4,2.05,3.2,3.6,2.15,3.25,2.88,D,H
317,2010-04-14,Zaragoza,87500000.0,Mallorca,51100000.0,2.2,3.3,3.2,2.25,3.3,3.0,2.3,3.4,2.8,2.2,3.4,3.0,2.15,3.25,2.88,D,D
318,2010-04-15,Almeria,64400000.0,Real Madrid,489400000.0,10.0,5.5,1.29,8.25,5.25,1.3,7.0,5.0,1.35,10.0,5.5,1.25,8.5,4.8,1.25,D,A
319,2010-04-15,Valencia,213800000.0,Ath Bilbao,76350000.0,1.62,3.75,5.5,1.6,3.65,5.5,1.55,3.7,6.0,1.62,3.6,5.5,1.53,3.6,5.0,H,H
320,2010-04-17,Espanol,73700000.0,Barcelona,425500000.0,9.0,5.0,1.33,8.0,5.3,1.3,7.3,4.5,1.35,10.0,4.75,1.3,8.0,4.5,1.33,D,D
321,2010-04-17,Sevilla,213800000.0,Sp Gijon,42700000.0,1.4,4.33,8.5,1.35,4.6,8.0,1.35,4.5,7.3,1.33,4.75,8.5,1.36,4.2,8.0,H,H
322,2010-04-17,Villarreal,166700000.0,Ath Madrid,214000000.0,1.83,3.5,4.33,1.85,3.6,4.33,1.75,3.4,4.3,1.73,3.6,4.5,1.83,3.5,3.8,H,H
323,2010-04-18,Ath Bilbao,76350000.0,Zaragoza,87500000.0,1.73,3.5,5.0,1.83,3.5,4.75,1.75,3.4,4.3,1.73,3.5,4.75,1.75,3.4,4.33,D,D
324,2010-04-18,La Coruna,62500000.0,Almeria,64400000.0,1.91,3.4,4.0,1.9,3.3,3.95,1.9,3.3,3.7,1.91,3.25,4.0,1.91,3.3,3.75,D,D
325,2010-04-18,Malaga,60800000.0,Valladolid,49900000.0,1.91,3.4,4.0,1.95,3.25,3.85,2.0,3.3,3.3,1.91,3.25,4.0,1.91,3.3,3.75,D,D
326,2010-04-18,Real Madrid,489400000.0,Valencia,213800000.0,1.4,4.5,8.0,1.45,4.75,6.75,1.35,4.5,7.3,1.33,5.0,8.0,1.36,4.5,7.0,H,H
327,2010-04-18,Tenerife,21600000.0,Getafe,73500000.0,2.4,3.3,2.88,2.4,3.25,2.8,2.25,3.2,2.9,2.3,3.2,3.0,2.3,3.2,2.9,D,H
328,2010-04-18,Xerez,32500000.0,Santander,78700000.0,2.4,3.3,2.88,2.35,3.25,2.85,2.3,3.3,2.75,2.38,3.2,2.88,2.38,3.2,2.8,D,D
329,2010-04-19,Mallorca,51100000.0,Osasuna,54800000.0,1.62,3.6,6.0,1.65,3.6,5.0,1.6,3.6,5.0,1.57,3.6,6.0,1.57,3.6,5.5,H,H
330,2010-04-24,Barcelona,425500000.0,Xerez,32500000.0,1.1,8.5,29.0,1.08,9.5,19.0,1.1,7.3,15.0,1.08,9.0,26.0,1.08,8.5,21.0,H,H
331,2010-04-24,Valencia,213800000.0,La Coruna,62500000.0,1.4,4.5,8.0,1.44,4.4,7.75,1.45,3.9,6.5,1.4,4.5,7.0,1.36,4.33,7.5,H,H
332,2010-04-24,Zaragoza,87500000.0,Real Madrid,489400000.0,10.0,5.5,1.29,9.0,5.25,1.34,7.8,4.6,1.33,10.0,5.5,1.25,9.5,5.25,1.25,D,A
333,2010-04-25,Almeria,64400000.0,Espanol,73700000.0,2.2,3.2,3.4,2.15,2.85,3.75,2.1,2.9,3.5,2.1,3.2,3.5,2.25,3.0,3.2,D,A
334,2010-04-25,Ath Madrid,214000000.0,Tenerife,21600000.0,1.8,3.5,4.5,1.75,3.8,4.6,1.7,3.6,4.2,1.73,3.6,4.5,1.7,3.5,4.5,H,H
335,2010-04-25,Getafe,73500000.0,Sevilla,213800000.0,2.8,3.25,2.5,2.65,3.3,2.5,2.7,3.3,2.3,2.88,3.2,2.38,2.7,3.25,2.4,A,H
336,2010-04-25,Mallorca,51100000.0,Malaga,60800000.0,1.5,4.0,7.0,1.55,4.0,6.5,1.5,3.9,5.5,1.5,3.75,7.0,1.4,4.2,7.0,D,D
337,2010-04-25,Santander,78700000.0,Villarreal,166700000.0,3.0,3.25,2.38,2.9,3.3,2.3,2.6,3.3,2.4,2.88,3.2,2.38,2.88,3.25,2.3,H,A
338,2010-04-25,Sp Gijon,42700000.0,Valladolid,49900000.0,2.25,3.25,3.25,2.25,3.2,3.1,2.1,3.3,3.1,2.2,3.2,3.2,2.3,3.2,2.9,D,A
339,2010-04-26,Osasuna,54800000.0,Ath Bilbao,76350000.0,2.5,3.25,2.8,2.45,3.15,2.8,2.3,3.1,2.9,2.5,3.0,2.88,2.5,3.1,2.7,D,D
340,2010-01-05,Espanol,73700000.0,Valencia,213800000.0,2.88,3.3,2.4,2.85,3.25,2.35,2.65,3.1,2.5,2.88,3.25,2.38,2.75,3.25,2.38,D,A
341,2010-01-05,La Coruna,62500000.0,Zaragoza,87500000.0,2.4,3.3,2.88,2.35,3.25,2.85,2.3,3.3,2.7,2.38,3.2,2.88,2.4,3.25,2.7,D,A
342,2010-01-05,Malaga,60800000.0,Sp Gijon,42700000.0,1.83,3.5,4.33,1.78,3.35,4.5,1.85,3.4,3.8,1.83,3.25,4.5,1.83,3.3,4.0,A,D
343,2010-01-05,Tenerife,21600000.0,Santander,78700000.0,2.1,3.3,3.5,2.1,3.25,3.35,2.0,3.3,3.3,2.05,3.25,3.4,2.1,3.25,3.25,H,H
344,2010-01-05,Valladolid,49900000.0,Getafe,73500000.0,2.4,3.3,2.88,2.4,3.2,2.85,2.3,3.3,2.7,2.3,3.2,3.0,2.4,3.2,2.75,D,D
345,2010-01-05,Villarreal,166700000.0,Barcelona,425500000.0,5.5,3.8,1.57,6.0,4.0,1.5,5.4,3.7,1.55,6.0,4.0,1.5,5.5,4.0,1.5,A,A
346,2010-01-05,Xerez,32500000.0,Almeria,64400000.0,2.5,3.3,2.75,2.45,3.25,2.75,2.3,3.3,2.7,2.38,3.2,2.88,2.4,3.2,2.75,D,H
347,2010-02-05,Ath Bilbao,76350000.0,Mallorca,51100000.0,2.0,3.4,3.75,2.0,3.3,3.6,2.05,3.25,3.25,1.95,3.25,3.75,1.95,3.3,3.6,D,A
348,2010-02-05,Real Madrid,489400000.0,Osasuna,54800000.0,1.13,8.0,19.0,1.12,8.5,14.0,1.12,7.0,14.0,1.09,8.5,26.0,1.11,7.5,17.0,D,H
349,2010-02-05,Sevilla,213800000.0,Ath Madrid,214000000.0,1.36,5.0,8.0,1.38,4.7,6.9,1.4,4.1,7.0,1.36,4.75,7.5,1.36,4.8,6.5,H,H
350,2010-04-05,Almeria,64400000.0,Villarreal,166700000.0,3.2,3.25,2.25,3.1,3.3,2.2,2.9,3.3,2.2,3.0,3.25,2.25,3.2,3.3,2.25,H,H
351,2010-04-05,Barcelona,425500000.0,Tenerife,21600000.0,1.06,11.0,29.0,1.08,10.0,18.5,1.07,7.5,20.0,1.04,13.0,29.0,1.06,12.0,26.0,D,H
352,2010-04-05,Getafe,73500000.0,Sp Gijon,42700000.0,1.57,3.8,6.0,1.5,3.85,6.35,1.6,3.6,5.0,1.53,3.75,6.5,1.57,3.75,6.0,A,D
353,2010-04-05,Valencia,213800000.0,Xerez,32500000.0,1.25,5.75,11.0,1.25,5.75,9.5,1.2,5.5,12.0,1.22,6.0,11.0,1.25,6.0,10.0,D,H
354,2010-05-05,Ath Bilbao,76350000.0,Malaga,60800000.0,1.8,3.5,4.33,1.75,3.4,4.6,1.8,3.4,4.0,1.83,3.4,4.33,1.8,3.5,4.5,D,D
355,2010-05-05,Ath Madrid,214000000.0,Valladolid,49900000.0,2.0,3.5,3.6,2.1,3.4,3.2,2.0,3.3,3.3,2.05,3.25,3.5,2.1,3.3,3.5,H,H
356,2010-05-05,Mallorca,51100000.0,Real Madrid,489400000.0,5.75,4.2,1.53,5.75,4.15,1.5,5.0,3.9,1.55,5.5,4.0,1.53,5.5,4.33,1.53,D,A
357,2010-05-05,Osasuna,54800000.0,La Coruna,62500000.0,1.73,3.6,4.75,1.65,3.75,4.75,1.65,3.5,4.6,1.67,3.6,5.0,1.7,3.5,5.25,H,H
358,2010-05-05,Santander,78700000.0,Sevilla,213800000.0,3.2,3.3,2.25,3.2,3.3,2.15,2.9,3.3,2.2,3.2,3.25,2.2,3.25,3.4,2.15,A,A
359,2010-05-05,Zaragoza,87500000.0,Espanol,73700000.0,1.75,3.75,4.75,1.7,3.6,4.6,1.8,3.4,4.0,1.73,3.5,4.75,1.73,3.6,4.8,D,H
360,2010-08-05,Espanol,73700000.0,Osasuna,54800000.0,2.1,3.2,3.6,2.1,2.85,3.9,1.9,3.2,3.8,2.0,3.2,3.75,2.0,3.3,3.1,A,H
361,2010-08-05,Getafe,73500000.0,Malaga,60800000.0,1.8,3.5,4.5,1.8,3.45,4.2,1.75,3.4,4.3,1.83,3.4,4.33,1.67,3.5,4.2,H,H
362,2010-08-05,La Coruna,62500000.0,Mallorca,51100000.0,3.75,3.4,2.0,3.55,3.45,1.95,3.4,3.5,1.9,3.6,3.5,1.91,3.1,3.4,1.95,D,H
363,2010-08-05,Real Madrid,489400000.0,Ath Bilbao,76350000.0,1.11,9.0,19.0,1.1,9.0,16.0,1.12,7.0,14.0,1.09,9.0,23.0,1.14,6.0,12.0,D,H
364,2010-08-05,Sevilla,213800000.0,Barcelona,425500000.0,6.0,4.33,1.5,6.0,4.5,1.45,5.3,4.0,1.5,6.0,4.5,1.44,5.5,4.0,1.44,A,A
365,2010-08-05,Sp Gijon,42700000.0,Ath Madrid,214000000.0,1.67,3.8,5.0,1.7,3.6,4.6,1.5,4.0,5.0,1.62,4.0,4.75,1.67,3.6,4.0,D,D
366,2010-08-05,Tenerife,21600000.0,Almeria,64400000.0,1.67,3.75,5.0,1.62,3.8,5.0,1.7,3.5,4.4,1.67,3.6,5.0,1.67,3.75,3.8,D,D
367,2010-08-05,Valladolid,49900000.0,Santander,78700000.0,2.1,3.2,3.6,2.1,3.3,3.3,2.0,3.3,3.3,2.0,3.25,3.6,2.0,3.2,3.2,A,H
368,2010-08-05,Villarreal,166700000.0,Valencia,213800000.0,1.73,3.8,4.5,1.7,3.75,4.4,1.6,3.6,5.0,1.67,4.0,4.5,1.73,3.8,4.0,H,H
369,2010-08-05,Xerez,32500000.0,Zaragoza,87500000.0,3.0,3.25,2.38,2.8,3.35,2.35,2.8,3.2,2.3,2.88,3.4,2.3,2.75,3.1,2.3,H,H
370,2010-05-15,Almeria,64400000.0,Sevilla,213800000.0,6.5,4.5,1.44,6.9,4.5,1.4,7.0,4.1,1.4,7.0,4.5,1.4,6.5,4.5,1.44,D,A
371,2010-05-15,Ath Bilbao,76350000.0,La Coruna,62500000.0,1.8,3.6,4.33,1.75,3.6,4.3,1.8,3.4,4.0,1.8,3.6,4.0,1.73,3.75,4.5,H,H
372,2010-05-15,Ath Madrid,214000000.0,Getafe,73500000.0,4.75,4.2,1.65,4.5,3.95,1.65,4.6,3.5,1.65,4.5,4.0,1.67,4.5,4.5,1.6,A,A
373,2010-05-15,Mallorca,51100000.0,Espanol,73700000.0,1.29,5.5,9.5,1.25,5.85,9.0,1.3,5.0,8.0,1.25,5.5,11.0,1.25,6.0,10.0,H,H
374,2010-05-15,Zaragoza,87500000.0,Villarreal,166700000.0,4.0,3.6,1.85,4.0,3.6,1.8,3.6,3.5,1.85,3.75,3.75,1.83,3.6,3.75,1.91,H,D
375,2010-05-16,Barcelona,425500000.0,Valladolid,49900000.0,1.04,13.0,34.0,1.03,15.0,23.0,1.05,10.0,20.0,1.04,11.0,34.0,1.05,13.0,26.0,H,H
376,2010-05-16,Malaga,60800000.0,Real Madrid,489400000.0,10.0,5.5,1.29,8.75,6.0,1.25,6.0,6.0,1.3,10.0,5.5,1.25,10.0,6.0,1.25,H,D
377,2010-05-16,Osasuna,54800000.0,Xerez,32500000.0,2.35,3.4,2.9,2.35,3.4,2.75,2.5,3.3,2.5,2.25,3.5,2.88,2.3,3.5,2.9,D,D
378,2010-05-16,Santander,78700000.0,Sp Gijon,42700000.0,1.3,5.25,9.5,1.25,5.5,10.0,1.25,5.0,10.0,1.25,5.5,10.0,1.29,5.5,10.0,H,H
379,2010-05-16,Valencia,213800000.0,Tenerife,21600000.0,2.2,3.6,3.0,2.1,3.4,3.2,2.1,3.4,3.0,2.1,3.5,3.2,2.25,3.6,2.9,D,H
0,2010-08-28,Hercules,61550000.0,Ath Bilbao,98300000.0,2.5,3.25,2.8,2.55,3.2,2.65,2.6,3.1,2.5,2.5,3.12,2.75,2.5,3.2,2.6,D,A
1,2010-08-28,Levante,27300000.0,Sevilla,225150000.0,3.6,3.5,2.0,3.9,3.3,1.91,3.1,3.3,2.1,3.75,3.3,1.95,3.4,3.3,2.0,A,A
2,2010-08-28,Malaga,82600000.0,Valencia,178100000.0,2.88,3.3,2.4,2.85,3.3,2.35,2.7,3.2,2.4,2.88,3.2,2.4,2.9,3.25,2.25,D,A
3,2010-08-29,Espanol,61100000.0,Getafe,686000000.0,2.1,3.3,3.5,2.15,3.25,3.25,2.0,3.2,3.4,2.1,3.2,3.5,2.1,3.25,3.25,H,H
4,2010-08-29,La Coruna,74350000.0,Zaragoza,67000000.0,2.1,3.3,3.5,2.05,3.25,3.5,2.0,3.2,3.4,2.05,3.25,3.5,1.91,3.3,3.75,D,D
5,2010-08-29,Mallorca,54230000.0,Real Madrid,506900000.0,8.0,4.75,1.36,7.0,4.4,1.4,7.0,4.1,1.4,7.5,4.75,1.36,7.0,4.4,1.4,D,D
6,2010-08-29,Osasuna,66550000.0,Almeria,64350000.0,2.0,3.4,3.75,2.0,3.3,3.55,2.0,3.2,3.4,2.0,3.25,3.6,1.95,3.25,3.6,D,D
7,2010-08-29,Santander,62350000.0,Barcelona,561100000.0,15.0,6.0,1.2,12.5,6.0,1.2,9.0,5.0,1.27,15.0,6.5,1.2,11.0,5.5,1.22,A,A
8,2010-08-29,Sociedad,43500000.0,Villarreal,145100000.0,3.0,3.25,2.38,2.85,3.25,2.35,2.7,3.2,2.4,3.0,3.1,2.38,2.7,3.2,2.4,D,H
9,2010-08-30,Ath Madrid,196600000.0,Sp Gijon,57600000.0,1.53,4.0,6.0,1.53,3.8,6.0,1.5,3.8,5.7,1.53,3.8,6.0,1.5,3.8,6.0,H,H
10,2010-11-09,Ath Bilbao,98300000.0,Ath Madrid,196600000.0,3.0,3.25,2.38,3.1,3.3,2.2,2.75,3.3,2.3,3.1,3.3,2.38,2.75,3.2,2.38,A,A
11,2010-11-09,Barcelona,561100000.0,Hercules,61550000.0,1.06,11.0,34.0,1.07,10.0,21.0,1.07,7.5,20.0,1.06,12.0,34.0,1.06,9.5,21.0,A,A
12,2010-11-09,Real Madrid,506900000.0,Osasuna,66550000.0,1.17,6.5,17.0,1.15,7.5,13.0,1.15,6.2,14.0,1.18,7.0,17.0,1.17,6.2,13.0,D,H
13,2010-11-09,Valencia,178100000.0,Santander,62350000.0,1.44,4.33,7.0,1.42,4.33,6.75,1.5,3.9,5.5,1.44,4.33,7.5,1.4,4.2,7.0,H,H
14,2010-12-09,Getafe,686000000.0,Levante,27300000.0,1.57,3.8,6.0,1.6,3.75,5.25,1.6,3.6,5.0,1.62,3.8,6.0,1.6,3.6,5.25,H,H
15,2010-12-09,Sevilla,225150000.0,La Coruna,74350000.0,1.5,4.0,7.0,1.5,3.9,6.25,1.55,3.8,5.2,1.5,4.0,7.5,1.53,3.6,6.5,D,D
16,2010-12-09,Sp Gijon,57600000.0,Mallorca,54230000.0,2.4,3.3,2.9,2.45,3.25,2.75,2.3,3.2,2.8,2.5,3.25,3.0,2.45,3.2,2.7,D,H
17,2010-12-09,Villarreal,145100000.0,Espanol,61100000.0,1.8,3.5,4.5,1.8,3.4,4.33,1.75,3.4,4.3,1.8,3.6,4.75,1.8,3.25,4.33,H,H
18,2010-12-09,Zaragoza,67000000.0,Malaga,82600000.0,1.91,3.4,4.0,1.9,3.3,3.95,1.9,3.3,3.7,1.95,3.3,4.0,1.91,3.3,3.75,A,A
19,2010-09-13,Almeria,64350000.0,Sociedad,43500000.0,2.2,3.25,3.3,2.2,3.2,3.2,2.2,3.3,2.9,2.2,3.25,3.4,2.15,3.2,3.15,A,D
20,2010-09-18,Espanol,61100000.0,Almeria,64350000.0,2.0,3.3,3.75,1.95,3.35,3.7,2.0,3.2,3.4,2.05,3.25,4.0,2.05,3.4,3.5,D,H
21,2010-09-18,Mallorca,54230000.0,Osasuna,66550000.0,1.91,3.4,4.0,1.85,3.35,4.1,1.85,3.4,3.8,2.0,3.3,4.0,2.0,3.4,3.75,H,H
22,2010-09-18,Sociedad,43500000.0,Real Madrid,506900000.0,8.5,4.6,1.36,8.0,4.6,1.35,7.0,4.1,1.4,9.0,4.75,1.36,9.0,4.5,1.36,D,A
23,2010-09-18,Sp Gijon,57600000.0,Ath Bilbao,98300000.0,2.4,3.25,2.9,2.35,3.25,2.85,2.4,3.3,2.6,2.5,3.3,2.88,2.4,3.2,3.0,H,D
24,2010-09-19,Ath Madrid,196600000.0,Barcelona,561100000.0,5.0,3.75,1.67,4.35,3.8,1.7,4.0,3.6,1.75,5.0,3.75,1.67,4.5,4.0,1.7,A,A
25,2010-09-19,Hercules,61550000.0,Valencia,178100000.0,3.5,3.2,2.15,3.2,3.3,2.15,2.9,3.3,2.2,3.5,3.3,2.2,3.3,3.3,2.2,A,A
26,2010-09-19,Levante,27300000.0,Villarreal,145100000.0,3.75,3.3,2.0,3.6,3.3,2.0,3.3,3.3,2.0,3.8,3.3,2.05,3.5,3.4,2.05,A,A
27,2010-09-19,Malaga,82600000.0,Sevilla,225150000.0,3.25,3.25,2.2,3.1,3.3,2.2,3.1,3.3,2.1,3.25,3.25,2.3,3.0,3.4,2.3,A,A
28,2010-09-19,Santander,62350000.0,Zaragoza,67000000.0,2.25,3.2,3.25,2.2,3.25,3.15,2.2,3.3,2.9,2.25,3.3,3.3,2.25,3.2,3.3,D,H
29,2010-09-20,La Coruna,74350000.0,Getafe,686000000.0,2.25,3.2,3.25,2.25,3.2,3.1,2.2,3.2,3.0,2.25,3.2,3.25,2.3,3.2,3.2,A,D
30,2010-09-21,Ath Bilbao,98300000.0,Mallorca,54230000.0,1.91,3.4,4.0,1.85,3.4,4.0,2.0,3.3,3.3,1.95,3.3,4.0,2.0,3.4,3.75,H,H
31,2010-09-21,Osasuna,66550000.0,Sociedad,43500000.0,2.1,3.25,3.6,2.1,3.25,3.35,2.1,3.1,3.3,2.1,3.2,3.6,2.1,3.3,3.5,H,H
32,2010-09-21,Real Madrid,506900000.0,Espanol,61100000.0,1.17,7.0,15.0,1.15,6.75,16.0,1.15,6.2,14.0,1.17,7.0,19.0,1.17,7.0,15.0,H,H
33,2010-09-22,Almeria,64350000.0,Levante,27300000.0,1.75,3.5,4.75,1.7,3.55,4.7,1.85,3.3,4.0,1.75,3.4,5.0,1.8,3.5,4.5,A,A
34,2010-09-22,Barcelona,561100000.0,Sp Gijon,57600000.0,1.14,7.0,21.0,1.12,7.5,18.5,1.12,7.0,14.0,1.14,7.5,21.0,1.1,9.0,21.0,D,H
35,2010-09-22,Valencia,178100000.0,Ath Madrid,196600000.0,2.1,3.25,3.5,2.05,3.4,3.35,2.2,3.3,2.9,2.1,3.4,3.4,2.1,3.2,3.6,A,D
36,2010-09-22,Zaragoza,67000000.0,Hercules,61550000.0,1.95,3.3,4.0,1.95,3.35,3.7,2.0,3.3,3.3,2.0,3.3,3.8,2.0,3.4,3.75,D,D
37,2010-09-23,Getafe,686000000.0,Malaga,82600000.0,1.8,3.4,4.75,1.75,3.5,4.45,1.8,3.4,4.0,1.83,3.4,4.6,1.83,3.5,4.33,D,A
38,2010-09-23,Sevilla,225150000.0,Santander,62350000.0,1.5,4.0,7.0,1.45,4.1,6.75,1.45,3.9,6.5,1.5,4.0,7.0,1.5,4.0,7.0,H,D
39,2010-09-23,Villarreal,145100000.0,La Coruna,74350000.0,1.67,3.75,5.0,1.7,3.5,4.75,1.75,3.4,4.3,1.73,3.6,5.0,1.73,3.5,5.0,H,H
40,2010-09-25,Ath Bilbao,98300000.0,Barcelona,561100000.0,6.0,3.8,1.57,5.5,3.9,1.55,5.0,3.6,1.6,6.0,3.8,1.62,5.5,3.75,1.62,D,A
41,2010-09-25,Levante,27300000.0,Real Madrid,506900000.0,12.0,5.5,1.25,11.0,5.25,1.25,8.0,5.0,1.3,12.0,6.0,1.25,12.0,5.5,1.25,D,D
